id;duration_ms;name;artist_display_name;album_display_name;isrc
19563892;335787;Piano Concerto No. 4 in G Major: II. Andante con moto;Capella Istropolitana, Stefan Vladar;"Beethoven: Piano Concertos Nos. 4 and 5, ""Emperor""";USLEC0402831
19563898;602475;Piano Concerto No. 4 in G Major: III. Rondo: Vivace;Capella Istropolitana, Stefan Vladar;"Beethoven: Piano Concertos Nos. 4 and 5, ""Emperor""";USLEC0402838
19563903;1212990;"Piano Concerto No. 5 in E Flat Major, Op. 73, ""Emperor"": I. Allegro";Capella Istropolitana, Stefan Vladar;"Beethoven: Piano Concertos Nos. 4 and 5, ""Emperor""";USLEC0402839
19563914;480413;"Piano Concerto No. 5 in E Flat Major, Op. 73, ""Emperor"": II. Adagio un poco mosso";Capella Istropolitana, Stefan Vladar;"Beethoven: Piano Concertos Nos. 4 and 5, ""Emperor""";USLEC0402840
19563934;600841;"Piano Concerto No. 5 in E Flat Major, Op. 73, ""Emperor"": III. Allegro";Capella Istropolitana, Stefan Vladar;"Beethoven: Piano Concertos Nos. 4 and 5, ""Emperor""";HKI199213806
19564307;142933;Nutcracker: Marche;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316402
19564310;108040;Nutcracker: Danse de da fée;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316403
19564316;175000;Nutcracker: Danse arabe;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316405
19564319;73040;Nutcracker: Danse chinoise;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316406
19564341;414027;Nutcracker: Valse des fleurs;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316408
19564344;156000;Swan Lake: Scène;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316409
19564350;89960;Swan Lake: Allegro;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316411
19564380;131000;Swan Lake: Danse napolitaine;Michael Halász;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316417
19564406;326040;Sleeping Beauty: Adagio - Pas d'action;Ondrej Lenárd;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316420
19564409;104000;Sleeping Beauty: Characteristic Dance;Ondrej Lenárd;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316421
19564413;162000;Sleeping Beauty: Panorama;Ondrej Lenárd;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316422
19564447;272133;Sleeping Beauty: Waltz;Ondrej Lenárd;"Tchaikovsky: Nutcracker; Swan Lake; Sleeping Beauty (Highlights)";HKI199316423
19565320;92009;The petit negre;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241801
19565324;130223;Children's Corner Suite: Doctor Gradus ad Parnassum;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241802
19565328;252822;Children's Corner Suite: Jimbo's Lullaby;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241803
19565333;178284;Children's Corner Suite: Serenade for a Doll;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241804
19565337;173528;Children's Corner Suite: The Snow Is Dancing;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241805
19565341;176489;Children's Corner Suite: The Little Shepherd;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241806
19565345;189713;Children's Corner Suite: Golliwog's Cake-Walk;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241807
19565351;158561;La boîte a joujoux: Prelude;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241808
19565388;702618;La boîte a joujoux: 1er tableau;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241809
19565425;594490;La boîte a joujoux: 2eme tableau;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241810
19565432;586652;La boîte a joujoux: 3eme tableau - Epilogue;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241811
19565469;153791;Epigraphes antiques: I. Pour invoquer Pan, dieu du vent d'été;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241812
19565515;229093;Epigraphes antiques: II. Pour un tombeau sans nom;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241813
19565519;159540;Epigraphes antiques:  III. Pour que la nuit soit propice;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241814
19565524;172362;Epigraphes antiques: IV. Pour la danseuse aux crotales;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241815
19565529;211018;Epigraphes antiques: V. Pour l'Egyptienne;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241816
19565631;141826;Epigraphes antiques: VI. Pour remercier la pluie au matin;François-Joël Thiollier;Debussy: Piano Works, Vol. 2;HKI199241817
19577687;187918;Masques et Bergamasques, Op. 112: II. Menuet;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;USLEC0402975
19577691;224537;Masques et Bergamasques, Op. 112: III. Gavotte;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;USLEC0402976
19577695;263728;Masques et Bergamasques, Op. 112: IV. Pastorale;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744004
19577699;156082;Dolly Suite, Op. 56: I. Berceuse;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;USLEC0402977
19577704;135342;Dolly Suite, Op. 56: II. Mi-a-ou;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;USLEC0402978
19577733;275331;Dolly Suite, Op. 56: V. Tindresse;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744009
19577739;153992;Dolly Suite, Op. 56: VI. Le Pas Espagnol;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744010
19577743;237105;Shylock, Op. 57: I. Chanson;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744011
19577747;215788;Shylock, Op. 57: II. Entr'acte;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744012
19577751;112443;Shylock, Op. 57: III. Madrigal;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;USLEC0402979
19577755;228020;Shylock, Op. 57: IV. Epithalme;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744014
19577759;166748;Shylock, Op. 57: V. Nocturne;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744015
19577783;213456;Berceuse, Op. 16;John Georgiadis;Fauré: Dolly Suite & Orchestral Music;HKI199744021
19579068;613462;"String Quartet No. 12 in F Major, Op. 96, ""America"": I. Allegro ma non troppo";Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244401
19579072;479823;"String Quartet No. 12 in F Major, Op. 96, ""America"": II. Lento";Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244402
19579076;241955;"String Quartet No. 12 in F Major, Op. 96, ""America"": III. Molto vivace";Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244403
19579080;345930;"String Quartet No. 12 in F Major, Op. 96, ""America"": IV. Finale: Vivace, ma non troppo";Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244404
19579084;632931;String Quartet No. 13 in G Major, Op. 106: I. Allegro moderato;Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244405
19579092;446969;String Quartet No. 13 in G Major, Op. 106: III. Molto vivace;Vlach Quartet Prague;"Dvorak: String Quartets Op. 96, ""American"" & Op. 106";HKI199244407
19581845;858271;Symphony No. 1 in G Minor: I. Allegro moderato;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261601
19581860;431923;Symphony No. 1 in G Minor: II. Andante commodamente;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261602
19581866;493972;Symphony No. 1 in G Minor: III. Scherzo. Allegro non troppo - Moderato assai;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261603
19581872;555929;Symphony No. 1 in G Minor: IV. Finale. Allegro moderato;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261604
19581878;666937;Symphony No. 2 in A Major: I. Moderato - Allegro non troppo;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261605
19581884;480975;Symphony No. 2 in A Major: II. Andante cantabile;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261606
19581890;540975;Symphony No. 2 in A Major: III. Allegro scherzando;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;HKI199261607
19581896;700903;Symphony No. 2 in A Major: IV. Andante cantabile - Allegro vivo;Theodore Kuchar;Kalinnikov: Symphonies Nos. 1 & 2;USLEC0403019
19591223;244493;Violin Concerto, Op. 14: III. Presto in moto perpetuoso;Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024203
19591228;264963;Souvenirs, Op. 28: Waltz (The Lobby);Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024204
19591238;299198;Souvenirs, Op. 28: Pas de Deux (A Corner of the Ballroom);Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024206
19591243;108221;Souvenirs, Op. 28: Two-Step (Tea in the Palm Court);Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024207
19591248;260434;Souvenirs, Op. 28: Hesitation Tango (A Bedroom Affair);Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024208
19591258;238294;Serenade for Strings, Op. 1: Un poco adagio - Allegro con spirito;Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024210
19591263;160407;Serenade for Strings, Op. 1: Andante con moto;Marin Alsop, Royal Scottish National Orchestra;"Barber: Violin Concerto; Serenade for Strings; Souvenirs";HKI190024211
19600080;201049;Die Sirene, Polka Mazur, Op. 248;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646701
19600085;741903;Spharenklange, Walzer, Op. 235;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646702
19600090;280986;Policinello-Quadrille, Op. 21;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646703
19600105;649184;Perlen der Liebe, Conzert-Walzer, Op. 39;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646706
19600110;195032;Feuerfest! Polka francaise, Op. 269;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646707
19600115;761921;Dorfschwalben aus Osterreich, Walzer, Op. 164;Ernst Märzendorfer;Josef Strauss: Edition - Vol. 17;HKI199646708
